sample_idx,pair_idx,target,bin_i,bin_j,rho_true,rho_mean,rho_variance,rho_std,mean_minus_truth,abs_mean_minus_truth
7,11,density,32,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,30,275162.53,281241.44,204488560.0,14299.949,6078.9062,6078.9062
7,11,density,32,31,825486.6,796566.0,359258370.0,18954.111,-28920.625,28920.625
7,11,density,32,32,1100648.9,1195651.2,649825200.0,25491.67,95002.375,95002.375
7,11,density,32,33,901921.56,919144.6,436614980.0,20895.334,17223.062,17223.062
7,11,density,32,34,321023.7,447284.47,263384480.0,16229.124,126260.78,126260.78
7,11,density,32,35,30573.578,101514.234,249883950.0,15807.718,70940.66,70940.66
7,11,density,32,36,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,37,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,38,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,32,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,19,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,20,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,21,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,22,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,23,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,24,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,30,15286.807,0.0,0.0,0.0,-15286.807,15286.807
7,11,density,33,31,107007.52,141385.08,201755710.0,14204.073,34377.555,34377.555
7,11,density,33,32,397456.53,643584.56,271019840.0,16462.68,246128.03,246128.03
7,11,density,33,33,1299378.5,1104862.8,577385900.0,24028.855,-194515.75,194515.75
7,11,density,33,34,1375815.8,1041244.2,469447100.0,21666.729,-334571.56,334571.56
7,11,density,33,35,596184.8,570438.3,232766620.0,15256.691,-25746.5,25746.5
7,11,density,33,36,152867.89,184445.22,187748080.0,13702.119,31577.328,31577.328
7,11,density,33,37,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,38,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,33,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,19,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,20,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,21,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,22,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,23,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,24,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,32,30573.578,57134.79,219223540.0,14806.199,26561.21,26561.21
7,11,density,34,33,214015.3,449993.4,198990380.0,14106.3955,235978.11,235978.11
7,11,density,34,34,947784.2,915173.44,400694080.0,20017.344,-32610.75,32610.75
7,11,density,34,35,1360524.2,1056033.0,501727200.0,22399.268,-304491.25,304491.25
7,11,density,34,36,672618.75,656328.1,236403020.0,15375.403,-16290.625,16290.625
7,11,density,34,37,305736.12,276177.8,162729220.0,12756.536,-29558.312,29558.312
7,11,density,34,38,30573.684,13345.549,113901280.0,10672.454,-17228.135,17228.135
7,11,density,34,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,34,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,19,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,20,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,21,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,22,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,23,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,24,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,33,15286.807,1304.5896,18614018.0,4314.3965,-13982.217,13982.217
7,11,density,35,34,137581.58,345655.28,162049200.0,12729.8545,208073.7,208073.7
7,11,density,35,35,580898.0,746728.75,278285440.0,16681.889,165830.75,165830.75
7,11,density,35,36,1329950.6,1002011.3,472998720.0,21748.533,-327939.3,327939.3
7,11,density,35,37,840774.4,696705.1,239244320.0,15467.524,-144069.25,144069.25
7,11,density,35,38,152868.42,302184.56,125869944.0,11219.178,149316.14,149316.14
7,11,density,35,39,0.0,52257.516,115397410.0,10742.318,52257.516,52257.516
7,11,density,35,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,35,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,19,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,20,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,21,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,22,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,23,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,24,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,33,15286.784,0.0,0.0,0.0,-15286.784,15286.784
7,11,density,36,34,0.0,36.35421,83262.6,288.55258,36.35421,36.35421
7,11,density,36,35,183441.2,242000.22,150336450.0,12261.176,58559.016,58559.016
7,11,density,36,36,642044.25,651610.56,229723420.0,15156.63,9566.3125,9566.3125
7,11,density,36,37,1054788.1,919707.1,404681540.0,20116.7,-135081.0,135081.0
7,11,density,36,38,947782.9,689264.25,226225070.0,15040.78,-258518.62,258518.62
7,11,density,36,39,229301.52,348811.66,115604850.0,10751.97,119510.14,119510.14
7,11,density,36,40,15286.768,88782.03,86512730.0,9301.222,73495.266,73495.266
7,11,density,36,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,36,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,19,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,20,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,21,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,22,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,23,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,24,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,33,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,34,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,35,15286.789,0.0,0.0,0.0,-15286.789,15286.789
7,11,density,37,36,76433.945,226648.17,123641700.0,11119.429,150214.22,150214.22
7,11,density,37,37,535038.25,584002.44,197065360.0,14037.997,48964.188,48964.188
7,11,density,37,38,1008931.56,830095.25,346747600.0,18621.158,-178836.31,178836.31
7,11,density,37,39,749052.7,631416.25,195116540.0,13968.412,-117636.44,117636.44
7,11,density,37,40,336309.38,301755.3,89627920.0,9467.202,-34554.062,34554.062
7,11,density,37,41,61147.3,74823.37,68225480.0,8259.872,13676.066,13676.066
7,11,density,37,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,37,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,19,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,20,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,21,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,22,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,23,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,24,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,33,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,34,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,35,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,38,36,0.0,12275.523,101645150.0,10081.922,12275.523,12275.523
7,11,density,38,37,76434.03,213411.77,100185450.0,10009.269,136977.73,136977.73
7,11,density,38,38,565613.2,567182.4,169739730.0,13028.42,1569.1875,1569.1875
7,11,density,38,39,825486.6,708397.25,267245700.0,16347.65,-117089.375,117089.375
7,11,density,38,40,749052.7,509626.44,134344980.0,11590.729,-239426.25,239426.25
7,11,density,38,41,183441.9,252601.3,66349344.0,8145.5107,69159.39,69159.39
7,11,density,38,42,45860.367,35640.613,52824330.0,7268.0347,-10219.754,10219.754
